Informe,Cardex Detallado
Fecha Inicio,01/01/24
Fecha Fin,17/01/25
Periodo anterior,12/24
Cia. Doc.,Proyecto,Nombre Proyecto,3er.Producto,2do.Producto,Nombre Producto,Tipo Orden,Nro. Orden,Categ. LM,Nro. Batch,Fecha Movi,Fecha Contable,Percha,Tipo Movi,No Mov.,Existencia Inicial,Cant. Movi,Unidad,Precio Unitario,Costo Movi,Exist Final,Saldo Inicial,Saldo Final
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24004546,D033,12922583,26/09/24,26/09/24,,I4,24004137,"24,00","-1,00",LT,"6997,2000",-6997,"23,00",179704,172707
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24004546,D029,12922583,26/09/24,26/09/24,,I4,24004137,"16,00","-2,00",LT,"8113,8153",-16228,"14,00",139181,122953
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24004546,D035,12922583,26/09/24,26/09/24,,I4,24004137,"28,00","-1,00",LT,"10995,6000",-10996,"27,00",307871,296875
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,OP,24000723,D010,12925104,26/09/24,26/09/24,,OV,24004770,"3,00","10,00",GA,"39747,6000",397476,"13,00",141900,539376
01477,    1477BG05,BG GRAL SEPTICLEAN  BAQ BY VEO,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,OP,24000723,D010,12925104,26/09/24,26/09/24,,OV,24004770,"13,00",",00",GA,"7552,0000",75520,"13,00",539376,614896
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004559,D035,12927441,27/09/24,27/09/24,,I4,24004150,"4618,00","-237,00",UN,"109,4332",-25936,"4381,00",505564,479628
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24004559,D035,12927441,27/09/24,27/09/24,,I4,24004150,"1580,00","-167,00",UN,"4611,7497",-770162,"1413,00",7286578,6516416
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004559,D035,12927441,27/09/24,27/09/24,,I4,24004150,"18832,00","-489,00",RL,"626,8739",-306541,"18343,00",11805239,11498698
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24004559,D033,12927441,27/09/24,27/09/24,,I4,24004150,"100,00","-20,00",LT,"6684,8289",-133697,"80,00",683757,550060
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24004559,D029,12927441,27/09/24,27/09/24,,I4,24004150,"100,00","-20,00",LT,"7767,1301",-155343,"80,00",863248,707905
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24004559,D035,12927441,27/09/24,27/09/24,,I4,24004150,"80,00","-20,00",LT,"10504,7301",-210095,"60,00",840372,630277
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004596,D035,12927465,27/09/24,27/09/24,,I4,24004151,"4618,00","-245,00",UN,"109,4332",-26811,"4373,00",505564,478753
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24004596,D035,12927465,27/09/24,27/09/24,,I4,24004151,"1580,00","-146,00",UN,"4611,7497",-673315,"1434,00",7286578,6613263
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004596,D035,12927465,27/09/24,27/09/24,,I4,24004151,"18832,00","-488,00",RL,"626,8739",-305914,"18344,00",11805239,11499325
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO3100494,CO3100494,"ABRAZADERA;CREMALLERA;1/2""-3/4"";SS;316/304",V1,24004596,D029,12927465,27/09/24,27/09/24,,I4,24004151,"44,00","-10,00",UN,"1416,1000",-14161,"34,00",124855,110694
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4000846,CO4000846,"ADAPTADOR.TUB;MACHO;2"";ROSCAD/SOLD;PVC;ASTM.D2466;SCH40;NTC1",V1,24004596,D029,12927465,27/09/24,27/09/24,,I4,24004151,"4,00","-2,00",UN,"7460,1667",-14920,"2,00",29841,14921
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,F200,CO2701039,"ACOPLE;MACHO;MANGUERA;2""ROSCA;INTERNA;F200;ALUMINIO",V1,24004596,D029,12927465,27/09/24,27/09/24,,I4,24004151,"4,00","-2,00",UN,"25382,6667",-50765,"2,00",136497,85732
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,DC300,CO2701027,"TAPA.CONECTOR;MANGUERA;3""HEMBRA;DC300;ALUMINIO",V1,24004596,D029,12927465,27/09/24,27/09/24,,I4,24004151,",00","-6,00",UN,"42126,0000",-252756,"-6,00",0,-252756
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004499,D035,12930510,30/09/24,30/09/24,,I4,24004177,"16374,00","-152,00",RL,"628,2098",-95488,"16222,00",10268083,10172595
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004499,D035,12930510,30/09/24,30/09/24,,I4,24004177,"8338,00","-90,00",UN,"109,4800",-9853,"8248,00",912842,902989
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004499,D004,12930510,30/09/24,30/09/24,,I4,24004177,"134000,00","-2000,00",ML,"54,4998",-109000,"132000,00",7302986,7193986
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,V1,24004605,D033,12930586,30/09/24,30/09/24,,I4,24004178,"17,00","-1,00",PR,"7923,6538",-7924,"16,00",132862,124938
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,V1,24004605,D033,12930586,30/09/24,30/09/24,,I4,24004178,"16,00","-1,00",PR,"7923,6538",-7924,"15,00",124938,117014
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610271,CO4610271,GUANTES;MOSQUETERO;CAUCHO,V1,24004605,D033,12930586,30/09/24,30/09/24,,I4,24004178,"23,00","-1,00",PR,"34852,3975",-34852,"22,00",802241,767389
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,V1,24004605,D033,12930586,30/09/24,30/09/24,,I4,24004178,"17,00","-4,00",PR,"7923,6538",-31695,"13,00",132862,101167
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004605,D035,12930586,30/09/24,30/09/24,,I4,24004178,"16374,00","-332,00",RL,"628,2098",-208566,"16042,00",10268083,10059517
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004605,D035,12930586,30/09/24,30/09/24,,I4,24004178,"8338,00","-150,00",UN,"109,4800",-16422,"8188,00",912842,896420
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004605,D004,12930586,30/09/24,30/09/24,,I4,24004178,"134000,00","-2000,00",ML,"54,4998",-109000,"132000,00",7302986,7193986
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004606,D035,12930625,30/09/24,30/09/24,,I4,24004179,"16374,00","-354,00",RL,"628,2098",-222386,"16020,00",10268083,10045697
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004606,D035,12930625,30/09/24,30/09/24,,I4,24004179,"8338,00","-139,00",UN,"109,4800",-15218,"8199,00",912842,897624
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004606,D004,12930625,30/09/24,30/09/24,,I4,24004179,"134000,00","-1000,00",ML,"54,4998",-54500,"133000,00",7302986,7248486
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004608,D035,12930747,30/09/24,30/09/24,,I4,24004180,"16374,00","-423,00",RL,"628,2098",-265733,"15951,00",10268083,10002350
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004608,D035,12930747,30/09/24,30/09/24,,I4,24004180,"8338,00","-207,00",UN,"109,4800",-22662,"8131,00",912842,890180
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004609,D035,12930782,30/09/24,30/09/24,,I4,24004181,"16374,00","-328,00",RL,"628,2098",-206053,"16046,00",10268083,10062030
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004609,D035,12930782,30/09/24,30/09/24,,I4,24004181,"8338,00","-139,00",UN,"109,4800",-15218,"8199,00",912842,897624
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004609,D004,12930782,30/09/24,30/09/24,,I4,24004181,"134000,00","-1000,00",ML,"54,4998",-54500,"133000,00",7302986,7248486
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,V1,24004609,D033,12930782,30/09/24,30/09/24,,I4,24004181,"17,00","-1,00",PR,"7923,6538",-7924,"16,00",132862,124938
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004611,D035,12930807,30/09/24,30/09/24,,I4,24004182,"16374,00","-168,00",RL,"628,2098",-105539,"16206,00",10268083,10162544
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004611,D035,12930807,30/09/24,30/09/24,,I4,24004182,"8338,00","-100,00",UN,"109,4800",-10948,"8238,00",912842,901894
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004611,D004,12930807,30/09/24,30/09/24,,I4,24004182,"134000,00","-1000,00",ML,"54,4998",-54500,"133000,00",7302986,7248486
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1510015,CO1510015,ACEITE;HIDRAULICO;HD;ISO-464.6;AMARILLO;CLARO;GALON,V1,24004611,D010,12930807,30/09/24,30/09/24,,I4,24004182,"10,00","-19,00",GA,"47299,6667",-898694,"-9,00",472997,-425697
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004617,D035,12931361,30/09/24,30/09/24,,I4,24004183,"4618,00","-298,00",UN,"109,4332",-32611,"4320,00",505564,472953
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24004617,D035,12931361,30/09/24,30/09/24,,I4,24004183,"1580,00","-181,00",UN,"4611,7497",-834727,"1399,00",7286578,6451851
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004617,D035,12931361,30/09/24,30/09/24,,I4,24004183,"18832,00","-568,00",RL,"626,8739",-356064,"18264,00",11805239,11449175
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004618,D035,12931389,30/09/24,30/09/24,,I4,24004184,"4618,00","-204,00",UN,"109,4332",-22324,"4414,00",505564,483240
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24004618,D035,12931389,30/09/24,30/09/24,,I4,24004184,"1580,00","-100,00",UN,"4611,7497",-461175,"1480,00",7286578,6825403
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004618,D035,12931389,30/09/24,30/09/24,,I4,24004184,"18832,00","-408,00",RL,"626,8739",-255765,"18424,00",11805239,11549474
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004614,D035,12931423,30/09/24,30/09/24,,I4,24004185,"3050,00","-158,00",RL,"624,7850",-98716,"2892,00",1911099,1812383
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004614,D035,12931423,30/09/24,30/09/24,,I4,24004185,"758,00","-79,00",UN,"109,4800",-8649,"679,00",82986,74337
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004614,D004,12931423,30/09/24,30/09/24,,I4,24004185,"27500,00","-1000,00",ML,"54,6501",-54650,"26500,00",1476505,1421855
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24004614,D033,12931423,30/09/24,30/09/24,,I4,24004185,"24,00","-1,00",LT,"6997,2000",-6997,"23,00",179704,172707
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24004614,D029,12931423,30/09/24,30/09/24,,I4,24004185,"16,00","-2,00",LT,"8113,8153",-16228,"14,00",139181,122953
01477,    1477BG08,BG GRAL SEPTICLEAN FLANDES BY,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24004614,D035,12931423,30/09/24,30/09/24,,I4,24004185,"28,00","-1,00",LT,"10995,6000",-10996,"27,00",307871,296875
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004619,D004,12931448,30/09/24,30/09/24,,I4,24004186,"19070,00","-1000,00",ML,"55,1010",-55101,"18070,00",1050776,995675
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4713504,CO4713504,BOLSA;PLASTICA;MANIGUETA;30KG;NEGRA;30X60CM,V1,24004619,D035,12931448,30/09/24,30/09/24,,I4,24004186,"1774,00","-6,00",UN,"167,4632",-1005,"1768,00",297074,296069
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24004619,D029,12931448,30/09/24,30/09/24,,I4,24004186,"8,00","-1,00",LT,"8130,1000",-8130,"7,00",65044,56914
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24004619,D035,12931448,30/09/24,30/09/24,,I4,24004186,"19,00","-1,00",LT,"10995,6000",-10996,"18,00",208911,197915
01477,    1477BG09,BG GRAL SEPTICLEAN CUC BY VEOL,CO4710244,CO4710244,TRON;YK;CUÑETEX20LT,V1,24004619,D035,12931448,30/09/24,30/09/24,,I4,24004186,"8,00","-1,00",LT,"19908,7000",-19909,"7,00",159268,139359
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4610006,CO4610006,CASCO;SEGURIDAD;TIPO;II-EBARBUQUEJO;3PUNTOS,OP,24000860,D033,12934142,01/10/24,01/10/24,,OV,24004835,"6,00","10,00",UN,"55220,0000",552200,"16,00",394348,946548
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4610006,CO4610006,CASCO;SEGURIDAD;TIPO;II-EBARBUQUEJO;3PUNTOS,OP,24000860,D033,12934142,01/10/24,01/10/24,,OV,24004835,"16,00",",00",UN,"10491,8000",104918,"16,00",946548,1051466
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004607,D035,12934862,01/10/24,01/10/24,,I4,24004190,"16374,00","-356,00",RL,"628,2098",-223643,"16018,00",10268083,10044440
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004607,D035,12934862,01/10/24,01/10/24,,I4,24004190,"8338,00","-170,00",UN,"109,4800",-18612,"8168,00",912842,894230
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004607,D004,12934862,01/10/24,01/10/24,,I4,24004190,"134000,00","-2000,00",ML,"54,4998",-109000,"132000,00",7302986,7193986
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4700072,CO4700072,QUIMICO;DESODORIZANTE;LIQUIDO;PORTATIL;TRUEX.80;ML,V1,24004607,D004,12934862,01/10/24,01/10/24,,I4,24004190,"132000,00","-2000,00",ML,"54,4998",-109000,"130000,00",7193986,7084986
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610006,CO4610006,CASCO;SEGURIDAD;TIPO;II-EBARBUQUEJO;3PUNTOS,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"4,00","-1,00",UN,"65707,3469",-65707,"3,00",262841,197134
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610334,CO4610334,PROTECTOR;AUDITIVO;COPA,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"5,00","-1,00",UN,"68312,6529",-68313,"4,00",339889,271576
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611039,CO4611039,BOTA;CUERO;T-37;CON-PUNTERA,V1,24004607,D030,12934862,01/10/24,01/10/24,,I4,24004190,"1,00","-1,00",PR,"88060,0000",-88060,",00",88060,0
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611103,CO4611103,BOTA;PVC;CON-PUNTERA;T-39,V1,24004607,D030,12934862,01/10/24,01/10/24,,I4,24004190,"8,00","-1,00",PR,"69530,5333",-69531,"7,00",556243,486712
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610271,CO4610271,GUANTES;MOSQUETERO;CAUCHO,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"23,00","-1,00",PR,"34852,3975",-34852,"22,00",802241,767389
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610235,CO4610235,GUANTE;NYLON;PALMA;RECUBIERTANITRILO,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"17,00","-1,00",PR,"7923,6538",-7924,"16,00",132862,124938
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610259,CO4610259,GUANTE;VAQUETA;REFORZADO;PALMALARGO,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"7,00","-1,00",PR,"12021,3572",-12021,"6,00",84150,72129
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611213,CO4611213,JEAN;HOMBRE;OPERATIVO;T-32CINTA;REFLECTIVA;AZUL;LOGO,V1,24004607,D030,12934862,01/10/24,01/10/24,,I4,24004190,"20,00","-2,00",UN,"39256,9099",-78514,"18,00",785372,706858
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611162,CO4611162,CAMIBUSO;TIPO;POLO;M;ROJO;C/REFLECTIVO,V1,24004607,D030,12934862,01/10/24,01/10/24,,I4,24004190,"30,00","-2,00",UN,"43673,0000",-87346,"28,00",1310190,1222844
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610416,CO4610416,PIEZA;RESPIRATORIA;MEDIA;CARASILICONA;7025;3M,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"5,00","-1,00",UN,"56144,4479",-56144,"4,00",240659,184515
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,6003,CO4610366,CARTUCHO;VAPORES.ORGANICOS;GAS.ACIDO;6003;3M;UNIDAD,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"20,00","-1,00",UN,"48452,6783",-48453,"19,00",989918,941465
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,5N11,CO4610375,FILTRO;MATERIAL;PARTICULADO5N11;3M,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"11,00","-2,00",UN,"8068,3646",-16137,"9,00",88750,72613
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4611308,CO4611308,PAVA;ROJA;DRIL;CON-REFLECTIVOTIPO-SAFARI,V1,24004607,D030,12934862,01/10/24,01/10/24,,I4,24004190,"26,00","-1,00",UN,"16898,0000",-16898,"25,00",439348,422450
01477,    1477BG04,BG GRAL SEPTICLEAN CLO BY VEOL,CO4610133,CO4610133,MONOGAFA;EVEREST;STEELPRO,V1,24004607,D033,12934862,01/10/24,01/10/24,,I4,24004190,"4,00","-1,00",UN,"22256,5667",-22257,"3,00",89026,66769
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700135,CO4700135,BOLSA;PLASTICA;45X60CMCAL.1.;COLOR.NEGRO,V1,24004644,D035,12935255,01/10/24,01/10/24,,I4,24004192,"4618,00","-244,00",UN,"109,4332",-26702,"4374,00",505564,478862
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413507,CO1413507,TOALLA;PAPEL;ECONOMICA;Z,V1,24004644,D035,12935255,01/10/24,01/10/24,,I4,24004192,"1580,00","-174,00",UN,"4611,7497",-802444,"1406,00",7286578,6484134
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO1413505,CO1413505,PAPEL;HIGIENICO;ECONOMICO,V1,24004644,D035,12935255,01/10/24,01/10/24,,I4,24004192,"18832,00","-490,00",RL,"626,8739",-307168,"18342,00",11805239,11498071
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,C200,CO2701037,"ACOPLE;HEMBRA;MANGUERA;2""ESPIGA;C200;ALUMINIO",V1,24004644,D029,12935255,01/10/24,01/10/24,,I4,24004192,"3,00","-2,00",UN,"66378,1667",-132756,"1,00",73014,-59742
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700096,CO4700096,JABON;LIQUIDO;MANOS;LITRO,V1,24004644,D033,12935255,01/10/24,01/10/24,,I4,24004192,"100,00","-20,00",LT,"6684,8289",-133697,"80,00",683757,550060
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700097,CO4700097,LIMPIADOR;MULTIUSOS;P/GRASAS.ANIMAL/VEGETAL;LITRO,V1,24004644,D029,12935255,01/10/24,01/10/24,,I4,24004192,"100,00","-20,00",LT,"7767,1301",-155343,"80,00",863248,707905
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4700098,CO4700098,SILICONA;EMULSIONADA;LITRO,V1,24004644,D035,12935255,01/10/24,01/10/24,,I4,24004192,"80,00","-20,00",LT,"10504,7301",-210095,"60,00",840372,630277
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4003200,CO4003200,DIAFRAGMA;EMPAQUE.CAUCHO;AK4618;LAVAMANOS;BOMBA.PIE,S5,24000009,D029,12935339,01/10/24,01/10/24,,I4,24004193,"35,00","-5,00",UN,"59500,0000",-297500,"30,00",2082500,1785000
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO3000480,CO3000480,PORTA.CANDADO;2.PIEZAS;ACEROINOX.CAL.14;7X9CM;5X7CM;C/PERF,S5,24000009,D029,12935339,01/10/24,01/10/24,,I4,24004193,"43,00","-7,00",UN,"22610,0000",-158270,"36,00",972230,813960
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611214,CO4611214,JEAN;HOMBRE;OPERATIVO;T-34CINTA;REFLECTIVA;AZUL;LOGO,V1,24004659,D030,12945710,03/10/24,03/10/24,,I4,24004206,"22,00","-2,00",UN,"39270,0000",-78540,"20,00",863520,784980
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611215,CO4611215,JEAN;HOMBRE;OPERATIVO;T-36CINTA;REFLECTIVA;AZUL;LOGO,V1,24004659,D030,12945710,03/10/24,03/10/24,,I4,24004206,"12,00","-1,00",UN,"39270,0000",-39270,"11,00",471240,431970
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,5N11,CO4610375,FILTRO;MATERIAL;PARTICULADO5N11;3M,V1,24004659,D033,12945710,03/10/24,03/10/24,,I4,24004206,"26,00","-6,00",UN,"8028,6064",-48172,"20,00",208747,160575
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4600147,CO4600147,GUANTE;PLASTICO;CALIBRE.55;COLOR.NEGRO,V1,24004659,D033,12945710,03/10/24,03/10/24,,I4,24004206,"29,00","-3,00",UN,"32348,9600",-97047,"26,00",748148,651101
01477,    1477BG03,BG GRAL SEPTICLEAN BOG BY VEOL,CO4611165,CO4611165,CAMIBUSO;TIPO;POLO;S;ROJO;C/REFLECTIVO,V1,24004659,D030,12945710,03/10/24,03/10/24,,I4,24004206,"2,00","-2,00",UN,"42070,4666",-84141,",00",87347,3206
